ElapsedTime,CurrentSOC,TargetSOC,PredictedSOC,Power,Status,TargetPower
00:05:18,0.0,0.0,0.0,0,Standby,0.0
00:05:43,0.0,0.0,0.0,0,Standby,0.0
00:06:07,0.0,0.0,0.0,0,Standby,0.0
00:06:28,0.0,0.0,0.0,0,Standby,0.0
00:06:50,0.0,0.0,0.0,0,Standby,0.0
00:07:06,0.0,0.0,0.0,0,Standby,0.0
00:07:21,0.0,0.0,0.0,0,Standby,0.0
00:07:45,0.0,0.0,0.0,0,Standby,0.0
00:08:10,0.0,0.0,0.0,0,Standby,0.0
00:08:34,0.0,0.0,0.0,0,Standby,0.0
00:08:59,0.0,0.0,0.0,0,Standby,0.0
00:09:20,0.0,0.0,0.0,0,Standby,0.0
00:09:38,0.0,0.0,0.0,0,Standby,0.0
00:10:00,0.0,0.0,0.0,0,Standby,0.0
00:10:18,0.0,0.0,0.0,0,Standby,0.0
00:10:37,0.0,0.0,0.0,0,Standby,0.0
00:11:01,0.0,0.0,0.0,0,Standby,0.0
00:11:22,0.0,0.0,0.0,0,Standby,0.0
00:11:44,0.0,0.0,0.0,0,Standby,0.0
00:12:05,0.0,0.0,0.0,0,Standby,0.0
00:12:24,0.0,0.0,0.0,0,Standby,0.0
00:12:42,0.0,0.0,0.0,0,Standby,0.0
00:13:04,0.0,0.0,0.0,0,Standby,0.0
00:13:22,0.0,0.0,0.0,0,Standby,0.0
00:13:40,0.0,0.0,0.0,0,Standby,0.0
00:14:02,0.0,0.0,0.0,0,Standby,0.0
00:14:22,0.0,0.0,0.0,0,Standby,0.0
00:14:38,0.0,0.0,0.0,0,Standby,0.0
00:14:53,0.0,0.0,0.0,0,Standby,0.0
00:15:15,0.0,0.0,0.0,0,Standby,0.0
00:15:33,0.0,0.0,0.0,0,Standby,0.0
00:16:04,0.0,0.0,0.0,0,Standby,0.0
00:16:28,0.0,0.0,0.0,0,Standby,0.0
00:16:46,0.0,0.0,0.0,0,Standby,0.0
00:17:14,0.0,0.0,0.0,0,Standby,0.0
00:17:32,0.0,0.0,0.0,0,Standby,0.0
00:17:51,0.0,0.0,0.0,0,Standby,0.0
00:18:09,0.0,0.0,0.0,0,Standby,0.0
00:18:31,0.0,0.0,0.0,0,Standby,0.0
00:18:50,0.0,0.0,0.0,0,Standby,0.0
00:19:17,0.0,0.0,0.0,0,Standby,0.0
00:19:34,0.0,0.0,0.0,0,Standby,0.0
00:19:53,0.0,0.0,0.0,0,Standby,0.0
00:20:11,0.0,0.0,0.0,0,Standby,0.0
00:20:30,0.0,0.0,0.0,0,Standby,0.0
00:20:49,0.0,0.0,0.0,0,Standby,0.0
00:21:10,0.0,0.0,0.0,0,Standby,0.0
00:21:25,0.0,0.0,0.0,0,Standby,0.0
00:21:44,0.0,0.0,0.0,0,Standby,0.0
00:21:59,0.0,0.0,0.0,0,Standby,0.0
00:22:18,0.0,0.0,0.0,0,Standby,0.0
00:22:36,0.0,0.0,0.0,0,Standby,0.0
00:22:54,0.0,0.0,0.0,0,Standby,0.0
00:23:16,0.0,0.0,0.0,0,Standby,0.0
00:23:34,0.0,0.0,0.0,0,Standby,0.0
00:23:59,0.0,0.0,0.0,0,Standby,0.0
00:24:17,0.0,0.0,0.0,0,Standby,0.0
00:24:36,0.0,0.0,0.0,0,Standby,0.0
00:24:56,0.0,0.0,0.0,0,Standby,0.0
00:25:21,0.0,0.0,0.0,0,Standby,0.0
00:25:39,0.0,0.0,0.0,0,Standby,0.0
00:26:04,0.0,0.0,0.0,0,Standby,0.0
00:26:23,0.0,0.0,0.0,0,Standby,0.0
00:26:38,0.0,0.0,0.0,0,Standby,0.0
00:26:59,0.0,0.0,0.0,0,Standby,0.0
00:27:18,0.0,0.0,0.0,0,Standby,0.0
00:27:36,0.0,0.0,0.0,0,Standby,0.0
00:27:54,0.0,0.0,0.0,0,Standby,0.0
00:28:15,0.0,0.0,0.0,0,Standby,0.0
00:28:37,0.0,0.0,0.0,0,Standby,0.0
00:29:07,0.0,0.0,0.0,0,Standby,0.0
00:29:29,0.0,0.0,0.0,0,Standby,0.0
00:29:44,0.0,0.0,0.0,0,Standby,0.0
00:30:03,0.0,0.0,0.0,0,Standby,0.0
00:30:22,0.0,0.0,0.0,0,Standby,0.0
00:30:37,0.0,0.0,0.0,0,Standby,0.0
00:00:14,0.0,0.0,0.0,0,Standby,0.0
00:00:24,0.0,0.0,0.0,0,Standby,0.0
00:00:42,0.0,0.0,0.0,0,Standby,0.0
00:00:58,0.0,0.0,0.0,0,Standby,0.0
00:01:16,0.0,0.0,0.0,0,Standby,0.0
00:01:31,0.0,0.0,0.0,0,Standby,0.0
00:01:47,0.0,0.0,0.0,0,Standby,0.0
00:02:05,0.0,0.0,0.0,0,Standby,0.0
00:02:24,0.0,0.0,0.0,0,Standby,0.0
00:02:45,0.0,0.0,0.0,0,Standby,0.0
00:03:04,0.0,0.0,0.0,0,Standby,0.0
00:03:27,0.0,0.0,0.0,0,Standby,0.0
00:03:49,0.0,0.0,0.0,0,Standby,0.0
00:04:13,0.0,0.0,0.0,0,Standby,0.0
